Time,date,Year,Delma,RasGhanada,Saadiyat,AlAqah,Dibba,month,season,yearday
2012JUL16,16/7/12,2012,0.087,0.025,0.016,0.093,0.109,JUL,summer,198
2012JUL17,17/7/12,2012,0.03,0.047,0.016,0.182,0.181,JUL,summer,199
2012JUL18,18/7/12,2012,0.109,0.068,0.119,0.155,0.181,JUL,summer,200
2012JUL19,19/7/12,2012,0.045,0.056,0.029,0.094,0.078,JUL,summer,201
2012JUL20,20/7/12,2012,0.078,0.09,0.028,0.07,0.062,JUL,summer,202
2012JUL21,21/7/12,2012,0.076,0.051,0.034,0.089,0.062,JUL,summer,203
2012JUL22,22/7/12,2012,0.073,0.015,0.005,0.097,0.108,JUL,summer,204
2012JUL23,23/7/12,2012,0.042,0.064,0.033,0.092,0.091,JUL,summer,205
2012JUL24,24/7/12,2012,0.04,0.031,0.032,0.058,0.046,JUL,summer,206
2012JUL25,25/7/12,2012,0.067,0.145,0.163,0.15,0.162,JUL,summer,207
2012JUL26,26/7/12,2012,0.077,0.132,0.163,0.091,0.091,JUL,summer,208
2012JUL27,27/7/12,2012,0.044,0.04,0.021,0.146,0.133,JUL,summer,209
2012JUL28,28/7/12,2012,0.041,0.035,0.023,0.062,0.078,JUL,summer,210
2012JUL29,29/7/12,2012,0.046,0.021,0.006,0.164,0.15,JUL,summer,211
2012JUL30,30/7/12,2012,0.047,0.002,0.012,0.148,0.123,JUL,summer,212
2012JUL31,31/7/12,2012,0.063,0.098,0.036,0.063,0.045,JUL,summer,213
2012AUG01,1/8/12,2012,0.023,0.015,0.009,0.159,0.154,AUG,summer,214
2012AUG02,2/8/12,2012,0.026,0.024,0.005,0.142,0.118,AUG,summer,215
2012AUG03,3/8/12,2012,0.091,0.096,0.034,0.111,0.086,AUG,summer,216
2012AUG04,4/8/12,2012,0.057,0.138,0.044,0.077,0.045,AUG,summer,217
2012AUG05,5/8/12,2012,0.071,0.106,0.049,0.026,0.042,AUG,summer,218
2012AUG06,6/8/12,2012,0.041,0.028,0.003,0.232,0.232,AUG,summer,219
2012AUG07,7/8/12,2012,0.049,0.076,0.015,0.307,0.251,AUG,summer,220
2012AUG08,8/8/12,2012,0.046,0.038,0.026,0.3,0.245,AUG,summer,221
2012AUG09,9/8/12,2012,0.008,0.038,0.019,0.079,0.076,AUG,summer,222
2012AUG10,10/8/12,2012,0.034,0.02,0.002,0.042,0.045,AUG,summer,223
2012AUG11,11/8/12,2012,0.018,0.021,0.004,0.143,0.156,AUG,summer,224
2012AUG12,12/8/12,2012,0.017,0.02,0.015,0.207,0.187,AUG,summer,225
2012AUG13,13/8/12,2012,0.034,0.055,0.015,0.193,0.154,AUG,summer,226
2012AUG14,14/8/12,2012,0.041,0.067,0.032,0.041,0.027,AUG,summer,227
2012AUG15,15/8/12,2012,0.04,0.033,0.022,0.042,0.02,AUG,summer,228
2012AUG16,16/8/12,2012,0.029,0.073,0.015,0.149,0.136,AUG,summer,229
2012AUG17,17/8/12,2012,0.025,0.056,0.011,0.178,0.166,AUG,summer,230
2012AUG18,18/8/12,2012,0.005,0.046,0.019,0.23,0.172,AUG,summer,231
2012AUG19,19/8/12,2012,0.014,0.004,0.012,0.012,0.018,AUG,summer,232
2012AUG20,20/8/12,2012,0.025,0.03,0.002,0.12,0.115,AUG,summer,233
2012AUG21,21/8/12,2012,0.006,0.025,0.013,0.141,0.12,AUG,summer,234
2012AUG22,22/8/12,2012,0.02,0.025,0.01,0.277,0.247,AUG,summer,235
2012AUG23,23/8/12,2012,0.046,0.023,0.005,0.307,0.237,AUG,summer,236
2012AUG24,24/8/12,2012,0.066,0.085,0.039,0.111,0.045,AUG,summer,237
2012AUG25,25/8/12,2012,0.088,0.036,0.051,0.097,0.134,AUG,summer,238
2012AUG26,26/8/12,2012,0.125,0.109,0.164,0.04,0.009,AUG,summer,239
2012AUG27,27/8/12,2012,0.047,0.026,0.019,0.239,0.178,AUG,summer,240
2012AUG28,28/8/12,2012,0.069,0.048,0.026,0.107,0.072,AUG,summer,241
2012AUG29,29/8/12,2012,0.083,0.119,0.034,0.105,0.073,AUG,summer,242
2012AUG30,30/8/12,2012,0.085,0.133,0.143,0.055,0.089,AUG,summer,243
2012AUG31,31/8/12,2012,0.095,0.122,0.168,0.076,0.108,AUG,summer,244
2012SEP01,1/9/12,2012,0.124,0.038,0.026,0.196,0.175,SEP,fall,245
2012SEP02,2/9/12,2012,0.069,0.074,0.031,0.143,0.118,SEP,fall,246
2012SEP03,3/9/12,2012,0.033,0.121,0.033,0.086,0.069,SEP,fall,247
2012SEP04,4/9/12,2012,0.027,0.047,0,0.122,0.139,SEP,fall,248
2012SEP05,5/9/12,2012,0.071,0.048,0.004,0.073,0.112,SEP,fall,249
2012SEP06,6/9/12,2012,0.084,0.093,0.051,0.103,0.144,SEP,fall,250
2012SEP07,7/9/12,2012,0.072,0.056,0.054,0.079,0.101,SEP,fall,251
2012SEP08,8/9/12,2012,0.076,0.05,0.092,0.045,0.071,SEP,fall,252
2012SEP09,9/9/12,2012,0.074,0.095,0.128,0.077,0.096,SEP,fall,253
2012SEP10,10/9/12,2012,0.08,0.116,0.166,0.059,0.07,SEP,fall,254
2012SEP11,11/9/12,2012,0.063,0.072,0.112,0.081,0.082,SEP,fall,255
2012SEP12,12/9/12,2012,0.028,0.052,0.02,0.039,0.054,SEP,fall,256
2012SEP13,13/9/12,2012,0.025,0.069,0.023,0.058,0.073,SEP,fall,257
2012SEP14,14/9/12,2012,0.061,0.169,0.086,0.053,0.077,SEP,fall,258
2012SEP15,15/9/12,2012,0.073,0.136,0.093,0.079,0.1,SEP,fall,259
2012SEP16,16/9/12,2012,0.019,0.003,0.042,0.089,0.101,SEP,fall,260
2012SEP17,17/9/12,2012,0.022,0.048,0.108,0.098,0.109,SEP,fall,261
2012SEP18,18/9/12,2012,0.019,0.033,0.074,0.086,0.103,SEP,fall,262
2012SEP19,19/9/12,2012,0.052,0.003,0.06,0.072,0.093,SEP,fall,263
2012SEP20,20/9/12,2012,0.064,0.024,0.042,0.079,0.101,SEP,fall,264
2012SEP21,21/9/12,2012,0.071,0.059,0.12,0.059,0.086,SEP,fall,265
2012SEP22,22/9/12,2012,0.067,0.126,0.163,0.053,0.094,SEP,fall,266
2012SEP23,23/9/12,2012,0.055,0.025,0.108,0.06,0.109,SEP,fall,267
2012SEP24,24/9/12,2012,0.056,0.063,0.11,0.11,0.148,SEP,fall,268
2012SEP25,25/9/12,2012,0.063,0.049,0.098,0.123,0.14,SEP,fall,269
2012SEP26,26/9/12,2012,0.042,0.064,0.025,0.148,0.161,SEP,fall,270
2012SEP27,27/9/12,2012,0.069,0.045,0.124,0.168,0.154,SEP,fall,271
2012SEP28,28/9/12,2012,0.069,0.082,0.121,0.111,0.121,SEP,fall,272
2012SEP29,29/9/12,2012,0.056,0.038,0.078,0.113,0.13,SEP,fall,273
2012SEP30,30/9/12,2012,0.061,0.077,0.135,0.146,0.151,SEP,fall,274
2012OCT01,1/10/12,2012,0.061,0.14,0.167,0.159,0.171,OCT,fall,275
2012OCT02,2/10/12,2012,0.06,0.11,0.142,0.065,0.091,OCT,fall,276
2012OCT03,3/10/12,2012,0.075,0.046,0.115,0.086,0.105,OCT,fall,277
2012OCT04,4/10/12,2012,0.053,0.025,0.098,0.099,0.11,OCT,fall,278
2012OCT05,5/10/12,2012,0.062,0.021,0.089,0.07,0.074,OCT,fall,279
2012OCT06,6/10/12,2012,0.063,0.076,0.14,0.066,0.086,OCT,fall,280
2012OCT07,7/10/12,2012,0.099,0.105,0.149,0.108,0.132,OCT,fall,281
2012OCT08,8/10/12,2012,0.07,0.052,0.111,0.12,0.14,OCT,fall,282
2012OCT09,9/10/12,2012,0.079,0.058,0.114,0.086,0.115,OCT,fall,283
2012OCT10,10/10/12,2012,0.078,0.056,0.111,0.091,0.119,OCT,fall,284
2012OCT11,11/10/12,2012,0.053,0.064,0.113,0.05,0.079,OCT,fall,285
2012OCT12,12/10/12,2012,0.044,0.059,0.105,0.056,0.076,OCT,fall,286
2012OCT13,13/10/12,2012,0.036,0.065,0.097,0.048,0.066,OCT,fall,287
2012OCT14,14/10/12,2012,0.024,0.053,0.022,0.074,0.107,OCT,fall,288
2012OCT15,15/10/12,2012,0.037,0.16,0.064,0.126,0.155,OCT,fall,289
2012OCT16,16/10/12,2012,0.026,0.086,0.043,0.137,0.163,OCT,fall,290
2012OCT17,17/10/12,2012,0.061,0.068,0.13,0.043,0.063,OCT,fall,291
2012OCT18,18/10/12,2012,0.056,0.061,0.104,0.044,0.063,OCT,fall,292
2012OCT19,19/10/12,2012,0.114,0.112,0.14,0.12,0.135,OCT,fall,293
2012OCT20,20/10/12,2012,0.088,0.109,0.126,0.134,0.141,OCT,fall,294
2012OCT21,21/10/12,2012,0.102,0.175,0.186,0.111,0.132,OCT,fall,295
2012OCT22,22/10/12,2012,0.078,0.124,0.15,0.131,0.157,OCT,fall,296
2012OCT23,23/10/12,2012,0.088,0.143,0.131,0.102,0.119,OCT,fall,297
2012OCT24,24/10/12,2012,0.072,0.115,0.127,0.105,0.107,OCT,fall,298
2012OCT25,25/10/12,2012,0.048,0.065,0.105,0.051,0.048,OCT,fall,299
2012OCT26,26/10/12,2012,0.049,0.058,0.102,0.089,0.082,OCT,fall,300
2012OCT27,27/10/12,2012,0.083,0.096,0.135,0.108,0.099,OCT,fall,301
2012OCT28,28/10/12,2012,0.125,0.142,0.156,0.123,0.115,OCT,fall,302
2012OCT29,29/10/12,2012,0.087,0.118,0.139,0.098,0.094,OCT,fall,303
2012OCT30,30/10/12,2012,0.047,0.052,0.11,0.086,0.083,OCT,fall,304
2012OCT31,31/10/12,2012,0.024,0.099,0.074,0.062,0.061,OCT,fall,305
2012NOV01,1/11/12,2012,0.028,0.13,0.057,0.11,0.108,NOV,fall,306
2012NOV02,2/11/12,2012,0.04,0.044,0.112,0.127,0.125,NOV,fall,307
2012NOV03,3/11/12,2012,0.046,0.08,0.109,0.099,0.092,NOV,fall,308
2012NOV04,4/11/12,2012,0.075,0.124,0.138,0.109,0.116,NOV,fall,309
2012NOV05,5/11/12,2012,0.069,0.115,0.138,0.128,0.116,NOV,fall,310
2012NOV06,6/11/12,2012,0.071,0.034,0.057,0.159,0.141,NOV,fall,311
2012NOV07,7/11/12,2012,0.041,0.057,0.009,0.176,0.144,NOV,fall,312
2012NOV08,8/11/12,2012,0.027,0.115,0.043,0.195,0.175,NOV,fall,313
2012NOV09,9/11/12,2012,0.038,0.16,0.11,0.231,0.222,NOV,fall,314
2012NOV10,10/11/12,2012,0.03,0.065,0.028,0.243,0.223,NOV,fall,315
2012NOV11,11/11/12,2012,0.06,0.037,0.071,0.213,0.195,NOV,fall,316
2012NOV12,12/11/12,2012,0.062,0.058,0.066,0.173,0.158,NOV,fall,317
2012NOV13,13/11/12,2012,0.089,0.126,0.122,0.174,0.168,NOV,fall,318
2012NOV14,14/11/12,2012,0.088,0.113,0.087,0.204,0.211,NOV,fall,319
2012NOV15,15/11/12,2012,0.045,0.115,0.08,0.131,0.131,NOV,fall,320
2012NOV16,16/11/12,2012,0.052,0.064,0.052,0.164,0.157,NOV,fall,321
2012NOV17,17/11/12,2012,0.072,0.174,0.096,0.152,0.163,NOV,fall,322
2012NOV18,18/11/12,2012,0.054,0.145,0.086,0.188,0.202,NOV,fall,323
2012NOV19,19/11/12,2012,0.016,0.011,0.029,0.18,0.2,NOV,fall,324
2012NOV20,20/11/12,2012,0.099,0.029,0.071,0.171,0.2,NOV,fall,325
2012NOV21,21/11/12,2012,0.019,0.103,0.094,0.106,0.14,NOV,fall,326
2012NOV22,22/11/12,2012,0.04,0.089,0.078,0.131,0.135,NOV,fall,327
2012NOV23,23/11/12,2012,0.033,0.119,0.061,0.156,0.16,NOV,fall,328
2012NOV24,24/11/12,2012,0.07,0.067,0.086,0.198,0.191,NOV,fall,329
2012NOV25,25/11/12,2012,0.097,0.057,0.018,0.139,0.135,NOV,fall,330
2012NOV26,26/11/12,2012,0.11,0.1,0.121,0.177,0.175,NOV,fall,331
2012NOV27,27/11/12,2012,0.035,0.107,0.057,0.25,0.243,NOV,fall,332
2012NOV28,28/11/12,2012,0.104,0.158,0.113,0.142,0.132,NOV,fall,333
2012NOV29,29/11/12,2012,0.117,0.184,0.129,0.199,0.179,NOV,fall,334
2012NOV30,30/11/12,2012,0.129,0.103,0.068,0.221,0.198,NOV,fall,335
2012DEC01,1/12/12,2012,0.112,0.192,0.149,0.074,0.061,DEC,winter,336
2012DEC02,2/12/12,2012,0.021,0.044,0.002,0.123,0.097,DEC,winter,337
2012DEC03,3/12/12,2012,0.047,0.097,0.038,0.061,0.039,DEC,winter,338
2012DEC04,4/12/12,2012,0.046,0.13,0.043,0.039,0.028,DEC,winter,339
2012DEC05,5/12/12,2012,0.012,0.027,0.026,0.018,0.037,DEC,winter,340
2012DEC06,6/12/12,2012,0.047,0.051,0.029,0.025,0.035,DEC,winter,341
2012DEC07,7/12/12,2012,0.133,0.291,0.087,0.042,0.034,DEC,winter,342
2012DEC08,8/12/12,2012,0.034,0.034,0.014,0.033,0.032,DEC,winter,343
2012DEC09,9/12/12,2012,0.015,0.067,0.021,0.052,0.036,DEC,winter,344
2012DEC10,10/12/12,2012,0.108,0.293,0.082,0.082,0.072,DEC,winter,345
2012DEC11,11/12/12,2012,0.035,0.158,0.037,0.109,0.113,DEC,winter,346
2012DEC12,12/12/12,2012,0.075,0.203,0.04,0.04,0.033,DEC,winter,347
2012DEC13,13/12/12,2012,0.094,0.075,0.07,0.064,0.058,DEC,winter,348
2012DEC14,14/12/12,2012,0.03,0.044,0.025,0.046,0.039,DEC,winter,349
2012DEC15,15/12/12,2012,0.027,0.06,0.029,0.026,0.016,DEC,winter,350
2012DEC16,16/12/12,2012,0.043,0.146,0.059,0.016,0.035,DEC,winter,351
2012DEC17,17/12/12,2012,0.022,0.134,0.057,0.015,0.027,DEC,winter,352
2012DEC18,18/12/12,2012,0.065,0.218,0.072,0.005,0.015,DEC,winter,353
2012DEC19,19/12/12,2012,0.044,0.135,0.047,0.008,0.006,DEC,winter,354
2012DEC20,20/12/12,2012,0.018,0.025,0.018,0.013,0.029,DEC,winter,355
2012DEC21,21/12/12,2012,0.069,0.096,0.043,0.113,0.151,DEC,winter,356
2012DEC22,22/12/12,2012,0.047,0.017,0.014,0.05,0.045,DEC,winter,357
2012DEC23,23/12/12,2012,0.017,0.093,0.087,0.1,0.091,DEC,winter,358
2012DEC24,24/12/12,2012,0.117,0.159,0.045,0.035,0.034,DEC,winter,359
2012DEC25,25/12/12,2012,0.126,0.11,0.033,0.075,0.078,DEC,winter,360
2012DEC26,26/12/12,2012,0.017,0.305,0.116,0.049,0.023,DEC,winter,361
2012DEC27,27/12/12,2012,0.011,0.181,0.066,0.111,0.107,DEC,winter,362
2012DEC28,28/12/12,2012,0.014,0.024,0.019,0.024,0.019,DEC,winter,363
2012DEC29,29/12/12,2012,0.063,0.168,0.047,0.056,0.034,DEC,winter,364
2012DEC30,30/12/12,2012,0.016,0.021,0.008,0.046,0.023,DEC,winter,365
2012DEC31,31/12/12,2012,0.014,0.091,0.024,0.037,0.03,DEC,winter,366
2013JAN01,1/1/13,2013,0.142,0.279,0.078,0.035,0.032,JAN,winter,1
2013JAN02,2/1/13,2013,0.026,0.181,0.042,0.036,0.022,JAN,winter,2
2013JAN03,3/1/13,2013,0.109,0.025,0.015,0.058,0.046,JAN,winter,3
2013JAN04,4/1/13,2013,0.018,0.059,0.034,0.002,0.014,JAN,winter,4
2013JAN05,5/1/13,2013,0.077,0.113,0.025,0.051,0.08,JAN,winter,5
2013JAN06,6/1/13,2013,0.116,0.177,0.042,0.064,0.035,JAN,winter,6
2013JAN07,7/1/13,2013,0.102,0.132,0.035,0.101,0.124,JAN,winter,7
2013JAN08,8/1/13,2013,0.27,0.15,0.049,0.02,0.032,JAN,winter,8
2013JAN09,9/1/13,2013,0.217,0.336,0.084,0.021,0.029,JAN,winter,9
2013JAN10,10/1/13,2013,0.111,0.152,0.055,0.106,0.1,JAN,winter,10
2013JAN11,11/1/13,2013,0.087,0.292,0.083,0.026,0.028,JAN,winter,11
2013JAN12,12/1/13,2013,0.186,0.396,0.113,0.055,0.057,JAN,winter,12
2013JAN13,13/1/13,2013,0.222,0.356,0.109,0.137,0.122,JAN,winter,13
2013JAN14,14/1/13,2013,0.036,0.08,0.029,0.083,0.089,JAN,winter,14
2013JAN15,15/1/13,2013,0.079,0.059,0.027,0.04,0.058,JAN,winter,15
2013JAN16,16/1/13,2013,0.052,0.128,0.035,0.039,0.066,JAN,winter,16
2013JAN17,17/1/13,2013,NaN,NaN,NaN,NaN,NaN,JAN,winter,17
2013JAN18,18/1/13,2013,NaN,NaN,NaN,NaN,NaN,JAN,winter,18
2013JAN19,19/1/13,2013,NaN,NaN,NaN,NaN,NaN,JAN,winter,19
2013JAN20,20/1/13,2013,NaN,NaN,NaN,NaN,NaN,JAN,winter,20
2013JAN21,21/1/13,2013,0.021,0.116,0.03,0.067,0.078,JAN,winter,21
2013JAN22,22/1/13,2013,0.026,0,0.005,0.032,0.039,JAN,winter,22
2013JAN23,23/1/13,2013,0.041,0.158,0.046,0.055,0.058,JAN,winter,23
2013JAN24,24/1/13,2013,0.051,0.12,0.033,0.075,0.075,JAN,winter,24
2013JAN25,25/1/13,2013,0.034,0.089,0.022,0.029,0.011,JAN,winter,25
2013JAN26,26/1/13,2013,0.083,0.158,0.045,0.104,0.12,JAN,winter,26
2013JAN27,27/1/13,2013,0.152,0.013,0.032,0.114,0.111,JAN,winter,27
2013JAN28,28/1/13,2013,0.004,0.039,0.005,0.02,0.022,JAN,winter,28
2013JAN29,29/1/13,2013,0.053,0.107,0.02,0.204,0.198,JAN,winter,29
2013JAN30,30/1/13,2013,0.04,0.028,0.017,0.011,0.019,JAN,winter,30
2013JAN31,31/1/13,2013,0.095,0.135,0.033,0.096,0.09,JAN,winter,31
2013FEB01,1/2/13,2013,0.242,0.392,0.115,0.051,0.056,FEB,winter,32
2013FEB02,2/2/13,2013,0.041,0.026,0.013,0.129,0.112,FEB,winter,33
2013FEB03,3/2/13,2013,0.027,0.054,0.014,0.001,0.056,FEB,winter,34
2013FEB04,4/2/13,2013,0.04,0.1,0.042,0.055,0.056,FEB,winter,35
2013FEB05,5/2/13,2013,0.029,0.101,0.034,0.104,0.086,FEB,winter,36
2013FEB06,6/2/13,2013,0.031,0.043,0.01,0.04,0.049,FEB,winter,37
2013FEB07,7/2/13,2013,0.025,0.089,0.028,0.042,0.051,FEB,winter,38
2013FEB08,8/2/13,2013,0.056,0.014,0.006,0.041,0.059,FEB,winter,39
2013FEB09,9/2/13,2013,0.072,0.131,0.044,0.049,0.026,FEB,winter,40
2013FEB10,10/2/13,2013,0.073,0.061,0.017,0.094,0.068,FEB,winter,41
2013FEB11,11/2/13,2013,0.154,0.14,0.06,0.071,0.128,FEB,winter,42
2013FEB12,12/2/13,2013,0.012,0.08,0.024,0.272,0.23,FEB,winter,43
2013FEB13,13/2/13,2013,0.041,0.097,0.033,0.137,0.114,FEB,winter,44
2013FEB14,14/2/13,2013,0.039,0.047,0.017,0.166,0.16,FEB,winter,45
2013FEB15,15/2/13,2013,NaN,NaN,NaN,NaN,NaN,FEB,winter,46
2013FEB16,16/2/13,2013,0.052,0.012,0.02,0.207,0.208,FEB,winter,47
2013FEB17,17/2/13,2013,0.05,0.075,0.033,0.183,0.181,FEB,winter,48
2013FEB18,18/2/13,2013,0.035,0.075,0.035,0.224,0.225,FEB,winter,49
2013FEB19,19/2/13,2013,0.067,0.27,0.063,0.181,0.16,FEB,winter,50
2013FEB20,20/2/13,2013,0.02,0.083,0.012,0.24,0.224,FEB,winter,51
2013FEB21,21/2/13,2013,0.047,0.051,0.011,0.207,0.203,FEB,winter,52
2013FEB22,22/2/13,2013,0.232,0.096,0.074,0.174,0.164,FEB,winter,53
2013FEB23,23/2/13,2013,0.111,0.261,0.083,0.092,0.071,FEB,winter,54
2013FEB24,24/2/13,2013,0.026,0.081,0.022,0.306,0.25,FEB,winter,55
2013FEB25,25/2/13,2013,0.043,0.022,0.003,0.058,0.04,FEB,winter,56
2013FEB26,26/2/13,2013,0.065,0.146,0.058,0.15,0.138,FEB,winter,57
2013FEB27,27/2/13,2013,0.08,0.177,0.057,0.22,0.2,FEB,winter,58
2013FEB28,28/2/13,2013,0.049,0.167,0.055,0.152,0.14,FEB,winter,59
2013MAR01,1/3/13,2013,0.013,0.108,0.033,0.085,0.087,MAR,spring,60
2013MAR02,2/3/13,2013,0.052,0.097,0.026,0.168,0.148,MAR,spring,61
2013MAR03,3/3/13,2013,0.167,0.167,0.035,0.249,0.232,MAR,spring,62
2013MAR04,4/3/13,2013,0.169,0.132,0.047,0.168,0.176,MAR,spring,63
2013MAR05,5/3/13,2013,0.163,0.243,0.061,0.041,0.057,MAR,spring,64
2013MAR06,6/3/13,2013,0.059,0.238,0.062,0.201,0.197,MAR,spring,65
2013MAR07,7/3/13,2013,0.051,0.03,0.009,0.178,0.137,MAR,spring,66
2013MAR08,8/3/13,2013,0.085,0.169,0.046,0.083,0.069,MAR,spring,67
2013MAR09,9/3/13,2013,0.102,0.251,0.072,0.047,0.045,MAR,spring,68
2013MAR10,10/3/13,2013,0.098,0.288,0.085,0.144,0.133,MAR,spring,69
2013MAR11,11/3/13,2013,0.045,0.141,0.052,0.185,0.157,MAR,spring,70
2013MAR12,12/3/13,2013,0.04,0.023,0.005,0.072,0.06,MAR,spring,71
2013MAR13,13/3/13,2013,0.044,0.083,0.038,0.131,0.113,MAR,spring,72
2013MAR14,14/3/13,2013,0.061,0.123,0.027,0.21,0.182,MAR,spring,73
2013MAR15,15/3/13,2013,0.088,0.078,0.02,0.167,0.158,MAR,spring,74
2013MAR16,16/3/13,2013,0.038,0.159,0.041,0.105,0.099,MAR,spring,75
2013MAR17,17/3/13,2013,0.05,0.025,0.015,0.158,0.155,MAR,spring,76
2013MAR18,18/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,77
2013MAR19,19/3/13,2013,0.128,0.133,0.047,0.167,0.167,MAR,spring,78
2013MAR20,20/3/13,2013,0.2,0.205,0.052,0.188,0.174,MAR,spring,79
2013MAR21,21/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,80
2013MAR22,22/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,81
2013MAR23,23/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,82
2013MAR24,24/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,83
2013MAR25,25/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,84
2013MAR26,26/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,85
2013MAR27,27/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,86
2013MAR28,28/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,87
2013MAR29,29/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,88
2013MAR30,30/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,89
2013MAR31,31/3/13,2013,NaN,NaN,NaN,NaN,NaN,MAR,spring,90
2013APR01,1/4/13,2013,NaN,NaN,NaN,NaN,NaN,APR,spring,91
2013APR02,2/4/13,2013,0.102,0.186,0.065,0.2,0.199,APR,spring,92
2013APR03,3/4/13,2013,0.075,0.164,0.038,0.091,0.101,APR,spring,93
2013APR04,4/4/13,2013,0.021,0.129,0.034,0.2,0.173,APR,spring,94
2013APR05,5/4/13,2013,0.059,0.052,0.022,0.073,0.064,APR,spring,95
2013APR06,6/4/13,2013,0.093,0.143,0.045,0.054,0.057,APR,spring,96
2013APR07,7/4/13,2013,0.096,0.172,0.049,0.119,0.131,APR,spring,97
2013APR08,8/4/13,2013,0.063,0.147,0.049,0.149,0.135,APR,spring,98
2013APR09,9/4/13,2013,0.068,0.128,0.04,0.016,0.044,APR,spring,99
2013APR10,10/4/13,2013,0.127,0.163,0.051,0.032,0.051,APR,spring,100
2013APR11,11/4/13,2013,0.103,0.144,0.047,0.029,0.05,APR,spring,101
2013APR12,12/4/13,2013,0.057,0.074,0.024,0.043,0.037,APR,spring,102
2013APR13,13/4/13,2013,0.115,0.155,0.051,0.05,0.056,APR,spring,103
2013APR14,14/4/13,2013,0.105,0.144,0.043,0.058,0.047,APR,spring,104
2013APR15,15/4/13,2013,0.048,0.129,0.045,0.079,0.084,APR,spring,105
2013APR16,16/4/13,2013,0.031,0.1,0.04,0.048,0.04,APR,spring,106
2013APR17,17/4/13,2013,NaN,NaN,NaN,NaN,NaN,APR,spring,107
2013APR18,18/4/13,2013,0.128,0.064,0.038,0.084,0.079,APR,spring,108
2013APR19,19/4/13,2013,0.024,0.048,0.04,0.009,0.008,APR,spring,109
2013APR20,20/4/13,2013,0.032,0.047,0.043,0.073,0.09,APR,spring,110
2013APR21,21/4/13,2013,0.031,0.147,0.028,0.023,0.014,APR,spring,111
2013APR22,22/4/13,2013,0.01,0.146,0.018,0.089,0.086,APR,spring,112
2013APR23,23/4/13,2013,0.055,0.036,0.044,0.053,0.041,APR,spring,113
2013APR24,24/4/13,2013,0.055,0.147,0.068,0.007,0.009,APR,spring,114
2013APR25,25/4/13,2013,0.023,0.032,0.02,0.037,0.042,APR,spring,115
2013APR26,26/4/13,2013,0.039,0.13,0.04,0.062,0.068,APR,spring,116
2013APR27,27/4/13,2013,0.032,0.132,0.031,0.032,0.035,APR,spring,117
2013APR28,28/4/13,2013,0.009,0.088,0.05,0.061,0.067,APR,spring,118
2013APR29,29/4/13,2013,0.073,0.093,0.031,0.075,0.075,APR,spring,119
2013APR30,30/4/13,2013,0.045,0.12,0.025,0.127,0.098,APR,spring,120
2013MAY01,1/5/13,2013,0.025,0.121,0.017,0.086,0.06,MAY,spring,121
2013MAY02,2/5/13,2013,0.055,0.055,0.017,0.112,0.082,MAY,spring,122
2013MAY03,3/5/13,2013,0.051,0.066,0.017,0.116,0.091,MAY,spring,123
2013MAY04,4/5/13,2013,NaN,NaN,NaN,NaN,NaN,MAY,spring,124
2013MAY05,5/5/13,2013,NaN,NaN,NaN,NaN,NaN,MAY,spring,125
2013MAY06,6/5/13,2013,0.021,0.153,0.037,0.063,0.047,MAY,spring,126
2013MAY07,7/5/13,2013,0.008,0.066,0.021,0.043,0.041,MAY,spring,127
2013MAY08,8/5/13,2013,0.042,0.028,0.017,0.097,0.105,MAY,spring,128
2013MAY09,9/5/13,2013,0.044,0.028,0.021,0.063,0.064,MAY,spring,129
2013MAY10,10/5/13,2013,0.033,0.08,0.02,0.064,0.054,MAY,spring,130
2013MAY11,11/5/13,2013,NaN,NaN,NaN,NaN,NaN,MAY,spring,131
2013MAY12,12/5/13,2013,0.043,0.031,0.028,0.102,0.08,MAY,spring,132
2013MAY13,13/5/13,2013,0.067,0.031,0.021,0.13,0.096,MAY,spring,133
2013MAY14,14/5/13,2013,0.134,0.271,0.054,0.045,0.061,MAY,spring,134
2013MAY15,15/5/13,2013,0.106,0.33,0.094,0.148,0.132,MAY,spring,135
2013MAY16,16/5/13,2013,0.066,0.194,0.052,0.223,0.184,MAY,spring,136
2013MAY17,17/5/13,2013,0.033,0.102,0.028,0.075,0.045,MAY,spring,137
2013MAY18,18/5/13,2013,0.039,0.085,0.035,0.056,0.034,MAY,spring,138
2013MAY19,19/5/13,2013,0.067,0.048,0.035,0.153,0.088,MAY,spring,139
2013MAY20,20/5/13,2013,0.127,0.292,0.08,0.071,0.063,MAY,spring,140
2013MAY21,21/5/13,2013,0.05,0.198,0.067,0.05,0.032,MAY,spring,141
2013MAY22,22/5/13,2013,0.026,0.049,0.018,0.063,0.058,MAY,spring,142
